Araneae,Eresidae,Stegodyphus mimosarum,[407821](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=407821 "NCBI Taxonomy DB Record"),NA,[12925](https://www.ncbi.nlm.nih.gov/genome/?term=12925 "NCBI Genome DB Record")
Hymenoptera,Formicidae,Trachymyrmex cornetzi,[471704](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=471704 "NCBI Taxonomy DB Record"),NA,[44115](https://www.ncbi.nlm.nih.gov/genome/?term=44115 "NCBI Genome DB Record")
Hemiptera,Pseudococcidae,Trabutina mannipara,[490976](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=490976 "NCBI Taxonomy DB Record"),NA,[45609](https://www.ncbi.nlm.nih.gov/genome/?term=45609 "NCBI Genome DB Record")
Hymenoptera,Apidae,Eufriesea mexicana,[516756](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=516756 "NCBI Taxonomy DB Record"),NA,[44840](https://www.ncbi.nlm.nih.gov/genome/?term=44840 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Hymenoptera,Formicidae,Atta colombica,[520822](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=520822 "NCBI Taxonomy DB Record"),NA,[44113](https://www.ncbi.nlm.nih.gov/genome/?term=44113 "NCBI Genome DB Record")
Plecoptera,Perlodidae,Isoperla grammatica,[552050](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=552050 "NCBI Taxonomy DB Record"),NA,[45288](https://www.ncbi.nlm.nih.gov/genome/?term=45288 "NCBI Genome DB Record")
Diptera,Chironomidae,Clunio marinus,[568069](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=568069 "NCBI Taxonomy DB Record"),NA,[50548](https://www.ncbi.nlm.nih.gov/genome/?term=50548 "NCBI Genome DB Record"),[ClunioBase](http://cluniobase.cibiv.univie.ac.at/ "ClunioBase")
Hymenoptera,Formicidae,Monomorium pharaonis,[307658](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=307658 "NCBI Taxonomy DB Record"),pharaoh ant,[37124](https://www.ncbi.nlm.nih.gov/genome/?term=37124 "NCBI Genome DB Record"),[InsectBase](http://www.insect-genome.com/ "InsectBase")
Hemiptera,Pseudococcidae,Paracoccus marginatus,[252483](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=252483 "NCBI Taxonomy DB Record"),NA,[44262](https://www.ncbi.nlm.nih.gov/genome/?term=44262 "NCBI Genome DB Record")
Araneae,Theridiidae,Latrodectus hesperus,[256737](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=256737 "NCBI Taxonomy DB Record"),western black widow; black widow,[14107](https://www.ncbi.nlm.nih.gov/genome/?term=14107 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Hemiptera,Pentatomidae,Halyomorpha halys,[286706](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=286706 "NCBI Taxonomy DB Record"),brown marmorated stink bug; East Asian stink bug,[14101](https://www.ncbi.nlm.nih.gov/genome/?term=14101 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Diptera,Sepsidae,Themira minor,[292402](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=292402 "NCBI Taxonomy DB Record"),NA,[38280](https://www.ncbi.nlm.nih.gov/genome/?term=38280 "NCBI Genome DB Record")
Decapoda,Atyidae,Caridina multidentata,[293153](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=293153 "NCBI Taxonomy DB Record"),NA,[54074](https://www.ncbi.nlm.nih.gov/genome/?term=54074 "NCBI Genome DB Record")
Amphipoda,Hyalellidae,Hyalella azteca,[294128](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=294128 "NCBI Taxonomy DB Record"),NA,[16496](https://www.ncbi.nlm.nih.gov/genome/?term=16496 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Diptera,Tephritidae,Tephritis californica,[594049](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=594049 "NCBI Taxonomy DB Record"),NA,[38315](https://www.ncbi.nlm.nih.gov/genome/?term=38315 "NCBI Genome DB Record")
Diptera,Tipulidae,Tipula oleracea,[312236](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=312236 "NCBI Taxonomy DB Record"),NA,[38316](https://www.ncbi.nlm.nih.gov/genome/?term=38316 "NCBI Genome DB Record")
Diptera,Chironomidae,Belgica antarctica,[315563](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=315563 "NCBI Taxonomy DB Record"),NA,[14659](https://www.ncbi.nlm.nih.gov/genome/?term=14659 "NCBI Genome DB Record")
Diptera,Chironomidae,Chironomus riparius,[315576](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=315576 "NCBI Taxonomy DB Record"),NA,[2978](https://www.ncbi.nlm.nih.gov/genome/?term=2978 "NCBI Genome DB Record")
Amphipoda,Hyalidae,Parhyale hawaiensis,[317513](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=317513 "NCBI Taxonomy DB Record"),NA,[15533](https://www.ncbi.nlm.nih.gov/genome/?term=15533 "NCBI Genome DB Record")
Diptera,Stratiomyidae,Hermetia illucens,[343691](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=343691 "NCBI Taxonomy DB Record"),NA,[38288](https://www.ncbi.nlm.nih.gov/genome/?term=38288 "NCBI Genome DB Record")
Diptera,Ephydridae,Cirrula hians,[1577616](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1577616 "NCBI Taxonomy DB Record"),NA,[38296](https://www.ncbi.nlm.nih.gov/genome/?term=38296 "NCBI Genome DB Record")
Strepsiptera,Mengenillidae,Mengenilla moldrzyki,[1155016](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1155016 "NCBI Taxonomy DB Record"),NA,[14989](https://www.ncbi.nlm.nih.gov/genome/?term=14989 "NCBI Genome DB Record"),[InsectBase](http://www.insect-genome.com/ "InsectBase")
Trichoptera,Limnephilidae,Limnephilus lunatus,[1218281](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1218281 "NCBI Taxonomy DB Record"),NA,[17773](https://www.ncbi.nlm.nih.gov/genome/?term=17773 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [Lepbase](http://lepbase.org/ "Lepbase"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Hemiptera,Pseudococcidae,Trionymus perrisii,[1295211](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1295211 "NCBI Taxonomy DB Record"),NA,[44268](https://www.ncbi.nlm.nih.gov/genome/?term=44268 "NCBI Genome DB Record")
Diptera,Syrphidae,Eristalis dimidiata,[1352481](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1352481 "NCBI Taxonomy DB Record"),NA,[38298](https://www.ncbi.nlm.nih.gov/genome/?term=38298 "NCBI Genome DB Record")
Diptera,Culicidae,Anopheles coluzzii,[1518534](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1518534 "NCBI Taxonomy DB Record"),NA,[41035](https://www.ncbi.nlm.nih.gov/genome/?term=41035 "NCBI Genome DB Record"),[VectorBase](https://www.vectorbase.org/ "VectorBase"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Diptera,Dolichopodidae,Condylostylus patibulatus,[1577614](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1577614 "NCBI Taxonomy DB Record"),NA,[38287](https://www.ncbi.nlm.nih.gov/genome/?term=38287 "NCBI Genome DB Record")
Diptera,Ephydridae,Ephydra gracilis,[1577615](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1577615 "NCBI Taxonomy DB Record"),NA,[38282](https://www.ncbi.nlm.nih.gov/genome/?term=38282 "NCBI Genome DB Record")
Diptera,Asilidae,Holcocephala fusca,[1577617](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1577617 "NCBI Taxonomy DB Record"),NA,[38300](https://www.ncbi.nlm.nih.gov/genome/?term=38300 "NCBI Genome DB Record")
Diptera,Sarcophagidae,Sarcophagidae sp. BV-2014,[1577618](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1577618 "NCBI Taxonomy DB Record"),NA,[40370](https://www.ncbi.nlm.nih.gov/genome/?term=40370 "NCBI Genome DB Record")
Diptera,Trichoceridae,Trichoceridae sp. BV-2014,[1577620](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1577620 "NCBI Taxonomy DB Record"),NA,[38278](https://www.ncbi.nlm.nih.gov/genome/?term=38278 "NCBI Genome DB Record")
Diptera,Chaoboridae,Mochlonyx cinctipes,[1577623](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1577623 "NCBI Taxonomy DB Record"),NA,[38286](https://www.ncbi.nlm.nih.gov/genome/?term=38286 "NCBI Genome DB Record")
Diptera,Tephritidae,Eutreta diana,[1577624](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1577624 "NCBI Taxonomy DB Record"),NA,[38297](https://www.ncbi.nlm.nih.gov/genome/?term=38297 "NCBI Genome DB Record")
Diptera,Tephritidae,Trupanea jonesi,[1582032](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1582032 "NCBI Taxonomy DB Record"),NA,[38283](https://www.ncbi.nlm.nih.gov/genome/?term=38283 "NCBI Genome DB Record")
Coleoptera,Scarabaeidae,Oryctes borbonicus,[1629725](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1629725 "NCBI Taxonomy DB Record"),NA,[41561](https://www.ncbi.nlm.nih.gov/genome/?term=41561 "NCBI Genome DB Record")
Hemiptera,Dactylopiidae,Dactylopius coccus,[765876](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=765876 "NCBI Taxonomy DB Record"),NA,[36092](https://www.ncbi.nlm.nih.gov/genome/?term=36092 "NCBI Genome DB Record"),[InsectBase](http://www.insect-genome.com/ "InsectBase")
Hymenoptera,Apidae,Habropoda laboriosa,[597456](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=597456 "NCBI Taxonomy DB Record"),NA,[39899](https://www.ncbi.nlm.nih.gov/genome/?term=39899 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Hymenoptera,Formicidae,Dinoponera quadriceps,[609295](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=609295 "NCBI Taxonomy DB Record"),NA,[40599](https://www.ncbi.nlm.nih.gov/genome/?term=40599 "NCBI Genome DB Record")
Hymenoptera,Formicidae,Harpegnathos saltator,[610380](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=610380 "NCBI Taxonomy DB Record"),NA,[2965](https://www.ncbi.nlm.nih.gov/genome/?term=2965 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Lepidoptera,Pyralidae,Amyelois transitella,[680683](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=680683 "NCBI Taxonomy DB Record"),NA,[38909](https://www.ncbi.nlm.nih.gov/genome/?term=38909 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [Lepbase](http://lepbase.org/ "Lepbase")
Lepidoptera,Lycaenidae,Calycopis cecrops,[691633](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=691633 "NCBI Taxonomy DB Record"),NA,[44594](https://www.ncbi.nlm.nih.gov/genome/?term=44594 "NCBI Genome DB Record"),[Lepbase](http://lepbase.org/ "Lepbase")
Lepidoptera,Hesperiidae,Lerema accius,[691651](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=691651 "NCBI Taxonomy DB Record"),NA,[40057](https://www.ncbi.nlm.nih.gov/genome/?term=40057 "NCBI Genome DB Record"),[Lepbase](http://lepbase.org/ "Lepbase")
Hymenoptera,Vespidae,Polistes dominula,[743375](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=743375 "NCBI Taxonomy DB Record"),European paper wasp,[42066](https://www.ncbi.nlm.nih.gov/genome/?term=42066 "NCBI Genome DB Record")
Hemiptera,Cimicidae,Cimex hemipterus,[757355](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=757355 "NCBI Taxonomy DB Record"),NA,[45190](https://www.ncbi.nlm.nih.gov/genome/?term=45190 "NCBI Genome DB Record")
Diptera,Drosophilidae,Drosophila rhopaloa,[1041015](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1041015 "NCBI Taxonomy DB Record"),NA,[6853](https://www.ncbi.nlm.nih.gov/genome/?term=6853 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Ephemeroptera,Ephemeridae,Ephemera danica,[1049336](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1049336 "NCBI Taxonomy DB Record"),NA,[14601](https://www.ncbi.nlm.nih.gov/genome/?term=14601 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Diptera,Drosophilidae,Drosophila biarmipes,[125945](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=125945 "NCBI Taxonomy DB Record"),NA,[3499](https://www.ncbi.nlm.nih.gov/genome/?term=3499 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Lepidoptera,Nymphalidae,Melitaea cinxia,[113334](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=113334 "NCBI Taxonomy DB Record"),Glanville fritillary,[814](https://www.ncbi.nlm.nih.gov/genome/?term=814 "NCBI Genome DB Record"),[Lepbase](http://lepbase.org/ "Lepbase"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Araneae,Theridiidae,Parasteatoda tepidariorum,[114398](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=114398 "NCBI Taxonomy DB Record"),common house spider,[13270](https://www.ncbi.nlm.nih.gov/genome/?term=13270 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Blattodea,Termitidae,Nasutitermes exitiosus,[114634](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=114634 "NCBI Taxonomy DB Record"),NA,[40812](https://www.ncbi.nlm.nih.gov/genome/?term=40812 "NCBI Genome DB Record")
Coleoptera,Nitidulidae,Aethina tumida,[116153](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=116153 "NCBI Taxonomy DB Record"),small hive beetle,[51711](https://www.ncbi.nlm.nih.gov/genome/?term=51711 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Phthiraptera,Pediculidae,Pediculus humanus,[121225](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=121225 "NCBI Taxonomy DB Record"),human louse; body lice; head lice; human lice,[522](https://www.ncbi.nlm.nih.gov/genome/?term=522 "NCBI Genome DB Record"),[VectorBase](https://www.vectorbase.org/ "VectorBase"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Hemiptera,Psyllidae,Diaphorina citri,[121845](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=121845 "NCBI Taxonomy DB Record"),Asian citrus psyllid,[867](https://www.ncbi.nlm.nih.gov/genome/?term=867 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Diptera,Culicidae,Anopheles cracens,[123217](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=123217 "NCBI Taxonomy DB Record"),NA,[17028](https://www.ncbi.nlm.nih.gov/genome/?term=17028 "NCBI Genome DB Record")
Odonata,Libellulidae,Ladona fulva,[123851](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=123851 "NCBI Taxonomy DB Record"),scarce chaser,[17240](https://www.ncbi.nlm.nih.gov/genome/?term=17240 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Diptera,Culicidae,Anopheles minimus,[112268](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=112268 "NCBI Taxonomy DB Record"),NA,[11551](https://www.ncbi.nlm.nih.gov/genome/?term=11551 "NCBI Genome DB Record"),[VectorBase](https://www.vectorbase.org/ "VectorBase"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Geophilomorpha,Linotaeniidae,Strigamia maritima,[126957](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=126957 "NCBI Taxonomy DB Record"),NA,[790](https://www.ncbi.nlm.nih.gov/genome/?term=790 "NCBI Genome DB Record")
Oribatida,Camisiidae,Platynothrus peltifer,[128015](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=128015 "NCBI Taxonomy DB Record"),NA,[37201](https://www.ncbi.nlm.nih.gov/genome/?term=37201 "NCBI Genome DB Record")
Hymenoptera,Apidae,Bombus impatiens,[132113](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=132113 "NCBI Taxonomy DB Record"),common eastern bumble bee,[3415](https://www.ncbi.nlm.nih.gov/genome/?term=3415 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Thysanoptera,Thripidae,Frankliniella occidentalis,[133901](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=133901 "NCBI Taxonomy DB Record"),western flower thrips,[14741](https://www.ncbi.nlm.nih.gov/genome/?term=14741 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Blattodea,Termopsidae,Zootermopsis nevadensis,[136037](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=136037 "NCBI Taxonomy DB Record"),NA,[17755](https://www.ncbi.nlm.nih.gov/genome/?term=17755 "NCBI Genome DB Record"),[InsectBase](http://www.insect-genome.com/ "InsectBase")
Cyclopoida,Oithonidae,Oithona nana,[136191](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=136191 "NCBI Taxonomy DB Record"),NA,[53058](https://www.ncbi.nlm.nih.gov/genome/?term=53058 "NCBI Genome DB Record")
Diptera,Diopsidae,Teleopsis dalmanni,[139649](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=139649 "NCBI Taxonomy DB Record"),NA,[13232](https://www.ncbi.nlm.nih.gov/genome/?term=13232 "NCBI Genome DB Record")
Diptera,Diopsidae,Sphyracephala brevicornis,[139677](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=139677 "NCBI Taxonomy DB Record"),NA,[38301](https://www.ncbi.nlm.nih.gov/genome/?term=38301 "NCBI Genome DB Record")
Hymenoptera,Vespidae,Polistes canadensis,[91411](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=91411 "NCBI Taxonomy DB Record"),NA,[16494](https://www.ncbi.nlm.nih.gov/genome/?term=16494 "NCBI Genome DB Record")
Diptera,Drosophilidae,Zaprionus indianus,[76712](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=76712 "NCBI Taxonomy DB Record"),NA,[46538](https://www.ncbi.nlm.nih.gov/genome/?term=46538 "NCBI Genome DB Record")
Coleoptera,Curculionidae,Dendroctonus ponderosae,[77166](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=77166 "NCBI Taxonomy DB Record"),mountain pine beetle,[11242](https://www.ncbi.nlm.nih.gov/genome/?term=11242 "NCBI Genome DB Record"),[InsectBase](http://www.insect-genome.com/ "InsectBase")
Hemiptera,Cimicidae,Cimex lectularius,[79782](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=79782 "NCBI Taxonomy DB Record"),bed bug,[11279](https://www.ncbi.nlm.nih.gov/genome/?term=11279 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [VectorBase](https://www.vectorbase.org/ "VectorBase"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Hymenoptera,Formicidae,Linepithema humile,[83485](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=83485 "NCBI Taxonomy DB Record"),Argentine ant,[2733](https://www.ncbi.nlm.nih.gov/genome/?term=2733 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Diptera,Psychodidae,Clogmia albipunctata,[85120](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=85120 "NCBI Taxonomy DB Record"),mothmidge,[38294](https://www.ncbi.nlm.nih.gov/genome/?term=38294 "NCBI Genome DB Record")
Calanoida,Temoridae,Eurytemora affinis,[88015](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=88015 "NCBI Taxonomy DB Record"),NA,[17731](https://www.ncbi.nlm.nih.gov/genome/?term=17731 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Hymenoptera,Halictidae,Lasioglossum albipes,[88501](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=88501 "NCBI Taxonomy DB Record"),NA,[15038](https://www.ncbi.nlm.nih.gov/genome/?term=15038 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Diptera,Phoridae,Megaselia abdita,[88686](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=88686 "NCBI Taxonomy DB Record"),NA,[38299](https://www.ncbi.nlm.nih.gov/genome/?term=38299 "NCBI Genome DB Record")
Diptera,Culicidae,Anopheles culicifacies,[139723](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=139723 "NCBI Taxonomy DB Record"),NA,[11552](https://www.ncbi.nlm.nih.gov/genome/?term=11552 "NCBI Genome DB Record"),[VectorBase](https://www.vectorbase.org/ "VectorBase"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Lepidoptera,Nymphalidae,Heliconius timareta,[101932](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=101932 "NCBI Taxonomy DB Record"),NA,[15536](https://www.ncbi.nlm.nih.gov/genome/?term=15536 "NCBI Genome DB Record"),[Lepbase](http://lepbase.org/ "Lepbase")
Hymenoptera,Formicidae,Acromyrmex echinatior,[103372](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=103372 "NCBI Taxonomy DB Record"),Panamanian leafcutter ant,[3519](https://www.ncbi.nlm.nih.gov/genome/?term=3519 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Hymenoptera,Formicidae,Camponotus floridanus,[104421](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=104421 "NCBI Taxonomy DB Record"),Florida carpenter ant,[2966](https://www.ncbi.nlm.nih.gov/genome/?term=2966 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Lepidoptera,Geometridae,Operophtera brumata,[104452](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=104452 "NCBI Taxonomy DB Record"),winter moth,[39883](https://www.ncbi.nlm.nih.gov/genome/?term=39883 "NCBI Genome DB Record"),[Lepbase](http://lepbase.org/ "Lepbase")
Diptera,Tephritidae,Bactrocera oleae,[104688](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=104688 "NCBI Taxonomy DB Record"),olive fruit fly; olive fly,[17298](https://www.ncbi.nlm.nih.gov/genome/?term=17298 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Hemiptera,Delphacidae,Nilaparvata lugens,[108931](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=108931 "NCBI Taxonomy DB Record"),brown planthopper,[2941](https://www.ncbi.nlm.nih.gov/genome/?term=2941 "NCBI Genome DB Record"),[InsectBase](http://www.insect-genome.com/ "InsectBase")
Mesostigmata,Varroidae,Varroa destructor,[109461](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=109461 "NCBI Taxonomy DB Record"),honeybee mite; honeybee ectoparasitic mite,[937](https://www.ncbi.nlm.nih.gov/genome/?term=937 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database")
Coleoptera,Silphidae,Nicrophorus vespilloides,[110193](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=110193 "NCBI Taxonomy DB Record"),NA,[40824](https://www.ncbi.nlm.nih.gov/genome/?term=40824 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Coleoptera,Cerambycidae,Anoplophora glabripennis,[217634](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=217634 "NCBI Taxonomy DB Record"),Asian longhorned beetle,[14033](https://www.ncbi.nlm.nih.gov/genome/?term=14033 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
